"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"136" 23 "WALKING" 0.261155029728814 -0.0150819315152542 -0.117992276254237 -0.48913565479661 -0.373863448323729 -0.540762231864407 0.724013060627119 -0.0249893471355932 0.0267491754789831 -0.973833721525424 -0.966710473898305 -0.935920021186441 0.0502694767457627 0.0372820800294915 -0.000298438120338981 -0.489527490067797 -0.425311271355932 -0.679489397627119 -0.0823664320881356 -0.0459145182745763 0.0966657941711864 -0.619898826915254 -0.566923835355932 -0.612305662084746 -0.0895696061254237 -0.0328582681864407 -0.0574818915389831 -0.565363644542373 -0.643670525591525 -0.604766022711864 -0.43824159979322 -0.442314557184746 -0.43824159979322 -0.442314557184746 -0.514013635779661 -0.445180909579661 -0.50083532420339 -0.513678586101695 -0.624886908033898 -0.614112686830508 -0.478366365688136 -0.37155830220678 -0.589507439820847 -0.495076064157627 -0.415855351355932 -0.552838393184746 -0.505129277338983 -0.462583338033898 -0.660518861740339 -0.519612945559322 -0.424011980445763 -0.697133168813559 -0.530083834262712 -0.566564408576271 -0.538044537832203 -0.650461016025424 -0.573545839101695 -0.676478538305085 -0.415983130667797 -0.545971714271186 -0.436053660386441 -0.462017617364407 -0.539289813101695 -0.583062897949153 -0.621426897375763 -0.63256871820339
"137" 23 "WALKING_DOWNSTAIRS" 0.270012547037037 -0.0147963019975926 -0.109453664740741 -0.791660584907407 -0.688784779240741 -0.770908665 0.612655015185185 0.0596365524259259 0.089011484012963 -0.976853366851852 -0.963679407037037 -0.954629473888889 0.0716901567222222 0.0270421160644948 0.018799117702037 -0.807553442314815 -0.76212383712963 -0.866356356204815 -0.0222577012544444 -0.079323604087037 0.0775005452703704 -0.826804814759259 -0.839662856111111 -0.782179561222222 -0.115402991414815 -0.0285497169740741 -0.0487640834222222 -0.847665185185185 -0.884045007777778 -0.87121291962963 -0.738741695988889 -0.78669220387037 -0.738741695988889 -0.78669220387037 -0.803414981092593 -0.794573093564815 -0.769681898796296 -0.820878054 -0.870999437222222 -0.87992252 -0.803191077148148 -0.715595471074074 -0.808310226111111 -0.78810506512963 -0.695015209592593 -0.769347501237037 -0.815974196761111 -0.775731529444444 -0.856885112333333 -0.816581472733333 -0.763558725203704 -0.874316494185185 -0.809694180185185 -0.846165211481481 -0.807381758148148 -0.833688792407407 -0.837916056851852 -0.794940573 -0.786553619317963 -0.820920579796296 -0.793379206796296 -0.796768579711111 -0.840716154814815 -0.840268420185185 -0.882687154259259 -0.885491362037037
"138" 23 "WALKING_UPSTAIRS" 0.275458729058824 -0.0166301408352941 -0.104586955745098 -0.389138514515686 -0.169471441386275 -0.314119740541176 0.725631547647059 -0.128369187882353 -0.0418425679078431 -0.937975293647059 -0.930675017647059 -0.902271229941176 0.10300939727451 -0.0323432336078431 -0.0469806063964706 -0.464231475372549 -0.392934296137255 -0.653388634372549 -0.00962269628137255 -0.0791848696627451 0.0938416126162745 -0.583165109294118 -0.438874086794118 -0.358363581196078 -0.0970944143705882 -0.0233993471056863 0.00207726132156863 -0.653638895294118 -0.689103351294118 -0.647457166098039 -0.258804043533333 -0.377386370670588 -0.258804043533333 -0.377386370670588 -0.459409055515686 -0.476614815607843 -0.325441595007059 -0.451233371139216 -0.659973671607843 -0.713138976196078 -0.425264440003922 -0.25181480422549 -0.455637256570588 -0.377359872764706 -0.183390798411765 -0.298702440868627 -0.490979423945098 -0.420983955658824 -0.622526408235294 -0.484990845313725 -0.404807293568627 -0.682983794215686 -0.535670965823529 -0.516538559722549 -0.402599073019608 -0.601522335666667 -0.405590136350196 -0.405542654823529 -0.355662546411765 -0.490403532235294 -0.441342482078431 -0.530702683098039 -0.538066064215686 -0.490858119764706 -0.703324777156863 -0.747947398627451
"139" 24 "LAYING" 0.273606240986111 -0.01824370853875 -0.0985100930861111 -0.647837332888889 -0.509541333944444 -0.684488008180556 0.721848621111111 -0.144177727361111 0.111702320359403 -0.968941472777778 -0.952844203194444 -0.940721497222222 0.0819446300416667 0.00856123335555556 -0.0137113919916667 -0.702925239319444 -0.625700250361111 -0.780995644027778 -0.0149492549222222 -0.0719789681930556 0.0688071090147222 -0.750989146791667 -0.714358494420833 -0.640268068902778 -0.0966236071208333 -0.0259556153958333 -0.0266348923194444 -0.748315334451389 -0.791833568472222 -0.728075939305556 -0.593038020191667 -0.624860123083333 -0.593038020191667 -0.624860123083333 -0.694210314569444 -0.658632300493056 -0.633345124347222 -0.691128422388889 -0.772004511527778 -0.780467265694444 -0.680276886905556 -0.545143845791667 -0.706203281111111 -0.63659151225 -0.523649427708333 -0.6983314475 -0.720337455416667 -0.644072429083333 -0.767184114861111 -0.711703071541667 -0.631275081694444 -0.793421222777778 -0.697933343638889 -0.722464563416667 -0.629396675472222 -0.769005320222222 -0.712773138458333 -0.678340142013889 -0.627970117284722 -0.682010866080556 -0.663242617013889 -0.655044172656944 -0.718130425383333 -0.727664244069444 -0.789186399583333 -0.785090286763889
"140" 24 "SITTING" 0.262969660441176 -0.0216058191872059 -0.115371579514706 -0.659473897238235 -0.595575600232353 -0.631199022323529 0.657366109264706 0.0163246610147059 0.158400716002941 -0.966648863823529 -0.953902211323529 -0.9313659025 0.0951946588617647 0.00973089484217647 -0.0220608787729412 -0.695924615941176 -0.693096637264706 -0.779444271411765 -0.0316227366367647 -0.0697954705088235 0.0655304082264706 -0.781513911323529 -0.734046932161765 -0.689655481338235 -0.0964491611426471 -0.0578110580570588 -0.0664080686570588 -0.779945448529412 -0.812109975970588 -0.796937124705882 -0.600093028830882 -0.650242474647059 -0.600093028830882 -0.650242474647059 -0.701640079544118 -0.690434107397059 -0.666086415510294 -0.698600834211765 -0.798331248014706 -0.805917698970588 -0.677629515220588 -0.624663494352941 -0.677598359279412 -0.653961497227941 -0.607071359027941 -0.636995281857353 -0.702627289705882 -0.704009968926471 -0.758118908044118 -0.717247534882353 -0.703013930838235 -0.799922954941176 -0.729152709544118 -0.745720506617647 -0.705835839117647 -0.799051658235294 -0.730430885 -0.714204732151471 -0.644423594926471 -0.709121981270588 -0.676662632852941 -0.711235757411765 -0.728035911947059 -0.731832832838235 -0.806747633088235 -0.819362556470588
"141" 24 "STANDING" 0.272390112318841 -0.0178493179666667 -0.10641784257971 -0.492054760246377 -0.396866851262899 -0.529604780289855 0.715034844637681 -0.0354696078115942 0.20576888315942 -0.959339875797101 -0.952742366086957 -0.948053156231884 0.0767937863913044 0.00997930232898551 0.0111232859656522 -0.552475658115942 -0.449218974955072 -0.704388506086956 -0.0228834764365217 -0.0689628762652174 0.0975665314028985 -0.716012064782609 -0.567249396376812 -0.574518164202899 -0.0915264626433333 -0.0377254997637681 -0.0648525449652174 -0.635559565072464 -0.782433020289855 -0.668233176811594 -0.430521367430435 -0.518305932637681 -0.430521367430435 -0.518305932637681 -0.550430372463768 -0.520602245028986 -0.532188690550725 -0.61767780057971 -0.716269259565217 -0.767711921449275 -0.49343152384058 -0.385639108215942 -0.579480500144928 -0.492706932141304 -0.442589530455072 -0.539873715362319 -0.556978234202899 -0.457472281944348 -0.669312882173913 -0.58922431826087 -0.481026471746377 -0.738939952173913 -0.62291449115942 -0.651964521014493 -0.566640298985507 -0.747213389710145 -0.527086598942029 -0.616656629565217 -0.520334659971014 -0.593156591623188 -0.499354524217391 -0.552626148405797 -0.65841637115942 -0.656215553478261 -0.773207193768116 -0.777452912173913
"142" 24 "WALKING" 0.280644025103448 -0.0204926523913793 -0.111224035586207 -0.381080105818966 -0.3314786943 -0.57086188747931 0.73060506137931 -0.0261227978965517 0.0148456346 -0.966871775862069 -0.941962342758621 -0.943178153793103 0.100987786189655 0.03085240855 0.00643418284551724 -0.454746426339655 -0.449432191944828 -0.737136518793103 -0.0183878794413793 -0.084381150937931 0.071687849597931 -0.624557300741379 -0.621434341865517 -0.552425112706897 -0.100980991167241 -0.0412308142958621 -0.0851212223293103 -0.617689345172414 -0.693992508758621 -0.551859591913793 -0.350555238829138 -0.384653079931034 -0.350555238829138 -0.384653079931034 -0.505234996110345 -0.470531179862069 -0.499437042798276 -0.569773818931035 -0.649960435172414 -0.66781162162069 -0.428546334913793 -0.378288655596552 -0.628397967534483 -0.364775706425862 -0.350860130355172 -0.575880901827586 -0.485290260456897 -0.501063450865517 -0.717452746551724 -0.473410420396552 -0.43037287827931 -0.755117787931034 -0.549200639948276 -0.617759654568966 -0.479644965327586 -0.65103354187931 -0.629648764482759 -0.622500697431035 -0.401418495275862 -0.472690289013793 -0.460779548508621 -0.487818078 -0.588416575296552 -0.634269828051724 -0.678236403068965 -0.67854848
"143" 24 "WALKING_DOWNSTAIRS" 0.287897631818182 -0.0188292041816364 -0.129524778818182 -0.396399245760182 -0.344103128478182 -0.556023307252727 0.636044339272727 -0.0385487314545455 0.106843773767273 -0.952342624909091 -0.954194326727273 -0.931289394363636 0.0877779456927273 -0.0250314888109091 0.0108265025454545 -0.449007599185455 -0.436984021409091 -0.663605376121818 0.0198954354727273 -0.131102372332727 0.0666122468163636 -0.567659103667273 -0.647201226449273 -0.558353456509091 -0.106986668145455 -0.00701825197818182 -0.0350591739509091 -0.576196390890909 -0.741191398 -0.639872205654546 -0.352902121020182 -0.452041101525455 -0.352902121020182 -0.452041101525455 -0.474026445069091 -0.472148135818182 -0.494703552 -0.537483370890909 -0.670257850290909 -0.721090009636364 -0.450060383454545 -0.362127740298182 -0.576919636781818 -0.377412360114545 -0.377196574672727 -0.581382725763636 -0.48152099512 -0.4626635878 -0.633664939181818 -0.464431487690909 -0.447584078892727 -0.692583925727273 -0.477657142327273 -0.649328524345455 -0.517882709638182 -0.597606863277454 -0.649725406727273 -0.614968180727273 -0.42042560578 -0.558065113436364 -0.454608953647273 -0.502390932770909 -0.590139453327273 -0.584176944963636 -0.716738732909091 -0.749318336563636
"144" 24 "WALKING_UPSTAIRS" 0.27751060779661 -0.0160015963233898 -0.112546846559322 -0.825189512711864 -0.73576898979661 -0.712817807418644 0.904712831355932 -0.0517777211864407 -0.239354844169492 -0.98451983220339 -0.971200523050847 -0.955927162372881 0.0725439759694915 0.0165479921352542 0.0119206296525424 -0.86424006779661 -0.821702070338983 -0.863143214237288 -0.0229217064661017 -0.0582424119440678 0.0791109653898305 -0.841864044237288 -0.851678488474576 -0.795975329152542 -0.114239184389831 -0.0297127563864407 -0.0475171485305085 -0.90376582559322 -0.922847663220339 -0.907194648305085 -0.761960712033898 -0.787987608983051 -0.761960712033898 -0.787987608983051 -0.844006498305085 -0.845024854237288 -0.777162513898305 -0.842771873559322 -0.914538558474576 -0.927277231016949 -0.847258194745763 -0.766190070423729 -0.777202469322034 -0.817492171864407 -0.737057960067797 -0.702224361881356 -0.868804324745763 -0.832050037627119 -0.851543785932203 -0.871763930169491 -0.822535525932203 -0.87357540440678 -0.844687769830509 -0.871781088135593 -0.833224763220339 -0.843578558983051 -0.841791214576271 -0.803957000847458 -0.804005404237288 -0.811981681355932 -0.839417991355932 -0.852534822033898 -0.877128643898305 -0.848510901016949 -0.925204361016949 -0.935155727457627
"145" 25 "LAYING" 0.260450814739726 -0.015168555960411 -0.110855205657534 -0.678393860109589 -0.499650373561644 -0.631735156041096 0.812246936589041 -0.137953816479452 -0.0204002709634247 -0.953750515342466 -0.948101776438356 -0.943340900684931 0.0778877183154795 0.0132363622141096 0.003162158861 -0.693141567053425 -0.618454018986301 -0.759033833561644 -0.0113899255205479 -0.100283914191781 0.0824111615532877 -0.749251033835616 -0.68594514059863 -0.667850364712329 -0.0898371170109589 -0.0324455795876712 -0.0551068510438356 -0.745616863342466 -0.753515333150685 -0.762293155753425 -0.592877450972603 -0.647967513753425 -0.592877450972603 -0.647967513753425 -0.67252502360274 -0.667838041452055 -0.632083126835616 -0.684161416238356 -0.751070434931507 -0.754321210410959 -0.684777669315068 -0.537077329733425 -0.668949456356164 -0.676846633383562 -0.51357005940548 -0.640957293917808 -0.71172108259726 -0.637884447931507 -0.745319585986301 -0.70159062169863 -0.623461694667123 -0.771642244109589 -0.701196827876712 -0.698618341109589 -0.671417308630137 -0.766167431534247 -0.683200136808219 -0.697729592109589 -0.645226726863014 -0.706048784452055 -0.662586574616438 -0.676675404150685 -0.701652813630137 -0.730708673835616 -0.756232991342466 -0.769173906630137
"146" 25 "SITTING" 0.269226601692308 -0.0151773167272308 -0.110877883292308 -0.786052330676923 -0.696450305886154 -0.712552234446154 0.540473301230769 0.170618427907692 0.249363321997385 -0.969611454923077 -0.957633438046154 -0.945998652615385 0.0901148585953846 0.02841139462 0.0154302898756923 -0.815086270646154 -0.797042431876923 -0.834938094630769 -0.0239816963353846 -0.0870929671538462 0.0830393134630769 -0.838659586 -0.782618225846154 -0.782193883876923 -0.0966783662 -0.0395639913 -0.0715777211215385 -0.844212808 -0.846425777846154 -0.872535792 -0.72707506874 -0.765224211015385 -0.72707506874 -0.765224211015385 -0.802160215661539 -0.808853413538462 -0.750816234615385 -0.782031820461539 -0.845941061661538 -0.851336517230769 -0.793182921538461 -0.724621614676923 -0.750310525215385 -0.784683522907692 -0.701942124053846 -0.715322768446154 -0.818320770153846 -0.801393520046154 -0.817674732923077 -0.828811666538462 -0.806864838246154 -0.850918888184615 -0.811438495107692 -0.79364982 -0.791863855784615 -0.848362997846154 -0.779193786769231 -0.799559485769231 -0.760243993169231 -0.805420311892308 -0.800284695076923 -0.821692796630769 -0.793392839076923 -0.813475076801538 -0.850536165384615 -0.864199593523077
"147" 25 "STANDING" 0.272009824459459 -0.0167796622455405 -0.106665938256757 -0.593076152135135 -0.515808730033784 -0.666698588378378 0.650967977837838 0.0581595972594595 0.109243984163649 -0.976119425405405 -0.962022538378378 -0.944063458648649 0.0948064868378378 -0.0147719864135135 -0.017619065727973 -0.583213215159459 -0.59682799027027 -0.794482137567568 -0.0545121706243243 -0.0496243836043243 0.106429704162162 -0.697716699459459 -0.729186934594595 -0.685809157872703 -0.0772244706202703 -0.0477106103648649 -0.0446077929986487 -0.721090175905405 -0.821788948243243 -0.735694778864865 -0.55870211477027 -0.579538390918919 -0.55870211477027 -0.579538390918919 -0.635102276340541 -0.577154464432432 -0.62373126512973 -0.691225453810811 -0.783407584324324 -0.787402484027027 -0.594598929675676 -0.531102347837838 -0.706806459459459 -0.594323956527027 -0.539273310597297 -0.672171835864865 -0.609181248245946 -0.613129180689189 -0.771624183986486 -0.594880140824324 -0.607489239851351 -0.816204874864865 -0.63301633072973 -0.7461110195 -0.658785125405405 -0.719633803756757 -0.725237924459459 -0.727218566687838 -0.563981897013514 -0.655435435972973 -0.583163535891892 -0.573251968702703 -0.723222451594595 -0.724115330743243 -0.792002326756757 -0.797294282378378
"148" 25 "WALKING" 0.279220722554054 -0.0222280316839189 -0.116289007267568 -0.486871110081081 -0.305702860190541 -0.549608295891892 0.81450663972973 -0.0990068673202703 -0.0179374634594595 -0.954524421756757 -0.954204876351351 -0.926072549054054 0.0534089556247297 -0.000775988163513514 0.00465576411283784 -0.479298793218919 -0.395461096354054 -0.724563255675676 -0.0281344344459459 -0.0681631440963514 0.0711366073783784 -0.634679913 -0.60060998392027 -0.605034827162162 -0.0821562949108108 -0.0402460532006757 -0.0500729611472973 -0.576116031662162 -0.705374052432432 -0.631726563878378 -0.418446156108108 -0.456097360148649 -0.418446156108108 -0.456097360148649 -0.510362982432432 -0.449982836459459 -0.514124455567568 -0.547320726 -0.659282605405405 -0.681319135135135 -0.473842508797297 -0.332178836755405 -0.60831698527027 -0.494623405006757 -0.336279450164865 -0.55486455972973 -0.499861741378378 -0.442360342578243 -0.699987087837838 -0.505777520274324 -0.385952335075811 -0.747890490945946 -0.554149111135135 -0.616424047054054 -0.542535663267568 -0.661765507554054 -0.595353930008108 -0.66518374972973 -0.427390388445946 -0.559002985095946 -0.433601197775676 -0.47751218205 -0.584714454594595 -0.602485978216216 -0.685363489459459 -0.698892384054054
"149" 25 "WALKING_DOWNSTAIRS" 0.27113281362069 -0.0165905230294828 -0.101346765324138 -0.742631102637931 -0.7374726955 -0.756214480344828 0.536650952155172 0.151667345517241 0.255778514465517 -0.971561646724138 -0.971772736551724 -0.954329395517241 0.0684100021275862 0.0258963799594828 0.00335033119586207 -0.783324597206897 -0.785785196172293 -0.858980527931035 -0.0518591183431034 -0.0521979082068965 0.0879271743034483 -0.846381052068966 -0.837498913103448 -0.828320909612414 -0.0968017268568965 -0.0449574144637931 -0.0318858913275862 -0.868776007068966 -0.876736725862069 -0.886491219482759 -0.718832656334483 -0.749205960862069 -0.718832656334483 -0.749205960862069 -0.795256367475862 -0.784753516660345 -0.774678650761207 -0.819078202068966 -0.873364696034483 -0.884439898793103 -0.775315483113793 -0.749907912137931 -0.800242657534483 -0.731280420258621 -0.747510577327586 -0.751924059948276 -0.80529390025 -0.802292703741379 -0.853486796896552 -0.780400160672414 -0.782524080743103 -0.863213053448276 -0.82791025187931 -0.841916825 -0.830993607586207 -0.853452644137931 -0.836847394137931 -0.843780958258621 -0.759029730431034 -0.782829290862069 -0.788636194474138 -0.781209228536207 -0.836649736896552 -0.839875971034483 -0.884852419655172 -0.892448048793103
"150" 25 "WALKING_UPSTAIRS" 0.275321482615385 -0.0168257937430769 -0.112441175015385 -0.596983325969231 -0.3814895104 -0.645203973646154 0.648112716492308 0.154574903676923 -0.0466403924307692 -0.973396333384615 -0.964053463076923 -0.952282137230769 0.0565603134461538 0.0228357891846154 0.00952402052623077 -0.596745458984615 -0.473086231030769 -0.773396707264615 -0.0584529043796923 -0.0563210213815385 0.0644594656246154 -0.664986254307692 -0.607210866630769 -0.676774975215385 -0.0930038582723077 -0.0504220358615385 -0.0389481387153846 -0.675174698676923 -0.760390586712308 -0.755572444076923 -0.518214329389231 -0.566219990646154 -0.518214329389231 -0.566219990646154 -0.585852318323077 -0.578744426784615 -0.547660676830769 -0.621941691330769 -0.725114483553846 -0.770855537584615 -0.588960163 -0.391470871861538 -0.683521732723077 -0.601424375015385 -0.416025278292308 -0.653982484221538 -0.610318484784615 -0.495572772621538 -0.751497874392308 -0.6190350552 -0.484835941184 -0.794029249 -0.619315875876923 -0.663007722815385 -0.657245055061539 -0.681333829630769 -0.584080897953846 -0.714645766030769 -0.534037118220769 -0.654931164830769 -0.560848960107692 -0.606166088753846 -0.660396502670769 -0.662657741384615 -0.768716815369231 -0.790017872615385
"151" 26 "LAYING" 0.277290368947368 -0.0165101224653947 -0.111200975578947 -0.514603510210526 -0.324243901723684 -0.515672292505263 0.627473285789474 -0.0219621224342105 0.113770725465789 -0.964376387894737 -0.958835069736842 -0.942276588815789 0.0728901915600658 0.0136051000826316 -0.0225390371139474 -0.491832942197368 -0.410463534515789 -0.647567778684211 -0.0642622777473684 -0.0744586448628947 0.108782055133553 -0.623585904828947 -0.564462200368421 -0.568058989263158 -0.115593434469737 -0.0349576691855263 -0.0482968496552632 -0.592151409973684 -0.674864361184211 -0.611797272953947 -0.425225545368421 -0.498368044697368 -0.425225545368421 -0.498368044697368 -0.489463008092105 -0.459581477603553 -0.482286036934211 -0.545498985390789 -0.638654839342105 -0.65951521006579 -0.514385851789474 -0.34924892890921 -0.549919082907895 -0.515824911710526 -0.354746434197368 -0.53849761639079 -0.52002851875 -0.456247690404079 -0.622430110092105 -0.508359847988158 -0.400702155523684 -0.671601859078947 -0.541880278509211 -0.579040213684211 -0.524484940302632 -0.651161170710526 -0.563207629263158 -0.625156808552632 -0.472212664631579 -0.592722939657895 -0.465600148381579 -0.456572847684868 -0.578012363407895 -0.604933727236842 -0.663809981947368 -0.678787036328947
"152" 26 "SITTING" 0.277549560641026 -0.0158312818775513 -0.105552168760256 -0.610790467102564 -0.567527297538462 -0.636237485512821 0.705546488461538 0.00183378958974359 0.171651608492308 -0.958849508076923 -0.957896623461538 -0.931051900128205 0.0900956218333333 0.00871210567692308 -0.0154201998142692 -0.701828531080769 -0.680395472435897 -0.794683232435897 -0.00331591798846154 -0.0940470222346154 0.0956041495388461 -0.728207708846154 -0.748075402692308 -0.698495559102564 -0.104639663027949 -0.0362252985702564 -0.063378134151282 -0.741904914064103 -0.849121971410256 -0.779122136923077 -0.567408929846154 -0.609530239589744 -0.567408929846154 -0.609530239589744 -0.708687313602564 -0.699468011858974 -0.639923347974359 -0.702134494529487 -0.807622184102564 -0.830550564487179 -0.650868249519231 -0.606433846230769 -0.69958041525641 -0.596686056294872 -0.576435199820513 -0.634512220294872 -0.720780476589744 -0.703151468628205 -0.783099461666667 -0.708749065212821 -0.677141732346154 -0.804729700128205 -0.686058700141026 -0.777885636153846 -0.695415045897436 -0.743105026923077 -0.736681668205128 -0.72859633051282 -0.632417060653846 -0.658455334384615 -0.704475368948718 -0.696411091134615 -0.744955985384615 -0.726744639782051 -0.832366627564103 -0.840482494358974
"153" 26 "STANDING" 0.271894682027027 -0.0167079588932432 -0.100021642135135 -0.745509939518919 -0.702938018702703 -0.795449039864865 0.572577516486486 0.0857198423513514 0.275816092059459 -0.97650593027027 -0.965519311486487 -0.9463815575 0.0828006628378378 0.014151738317027 0.00060768751 -0.753281412324324 -0.717201190863514 -0.872937076081081 -0.044987750682027 -0.058120434522973 0.101405013054054 -0.816292378108108 -0.860491207432432 -0.799622648527027 -0.116184726391892 -0.0461995657689189 -0.0620736361702703 -0.794166607432432 -0.902772878513514 -0.801109320810811 -0.717313583297297 -0.738218542202703 -0.717313583297297 -0.738218542202703 -0.769571234054054 -0.744159857675676 -0.766176767932432 -0.795712835 -0.857334202567568 -0.858883741621622 -0.749220882243243 -0.696010998189189 -0.816393661486487 -0.745530047527027 -0.72624177622973 -0.800552567567568 -0.759605148459459 -0.729209421743243 -0.858603965945946 -0.769224330432432 -0.723514846331081 -0.886219124054054 -0.763177473175676 -0.86764056472973 -0.769758927432432 -0.834209752972973 -0.857783697972973 -0.830998834567568 -0.724731272513514 -0.787836025851351 -0.735957266148649 -0.756222975689189 -0.809458505675676 -0.824081737972973 -0.862215879324324 -0.865047262702703
"154" 26 "WALKING" 0.258807129830508 -0.018554107259322 -0.103779178423729 -0.498638757516949 -0.318443368864407 -0.497553173169153 0.723832140288136 -0.0779252732 0.0751444350677966 -0.948707411186441 -0.946747698983051 -0.927297258135593 0.103058989898305 0.00822608853389831 -0.0341413287154237 -0.517337356208475 -0.447898469745763 -0.682912715305085 -0.0703312477661017 -0.0658750866050847 0.0878590671186441 -0.633599926288136 -0.497205179627119 -0.554239258864407 -0.117211077751356 -0.00941042678813559 -0.0229776262372881 -0.572256579440678 -0.636014329033898 -0.575757410830508 -0.411279423864407 -0.448633073559322 -0.411279423864407 -0.448633073559322 -0.524737269576271 -0.493103288832203 -0.468929028372881 -0.492305591344068 -0.61051127738983 -0.628624252101695 -0.506135596332203 -0.363747875681356 -0.574034124576271 -0.497668248186441 -0.340167328210169 -0.503720459372881 -0.540260427966102 -0.483581761172881 -0.660171687288136 -0.536533033454237 -0.44638836652339 -0.704241518288136 -0.548758491428814 -0.536444539542373 -0.499985129018644 -0.663541746457627 -0.483224935171186 -0.617061426949153 -0.444786430915254 -0.539806686338983 -0.475981700066102 -0.520143108735593 -0.526167112050847 -0.562880552259322 -0.627564417610169 -0.657812772610169
"155" 26 "WALKING_DOWNSTAIRS" 0.2776298602 -0.01247189479602 -0.10342515684 -0.5847686792 -0.5335061609666 -0.65417191898 0.4705546796 0.1209689412 0.27405601218 -0.9624490518 -0.95550702594 -0.94827888382 0.07540693276 0.026829548844 -0.001634891869 -0.59324897012 -0.613796938878 -0.724796079 -0.061070730282 -0.055491506356 0.08374574733 -0.70071808182 -0.7063985272 -0.68697050832 -0.08684268036 -0.047695709802 -0.038858735156 -0.682634598116 -0.76736782664 -0.72149104726 -0.543840709668 -0.605935503584 -0.543840709668 -0.605935503584 -0.609619603416 -0.618321577106 -0.626459348474 -0.679342802822 -0.73329921692 -0.7592476606 -0.610354736016 -0.5566587656804 -0.6787585156 -0.57669926714 -0.55155841682 -0.669720755758 -0.623167425844 -0.63581649186 -0.71304141912 -0.598659776104 -0.61609131164 -0.7353529164 -0.64057521916 -0.7065347652 -0.64991552754 -0.72076585298 -0.710316643 -0.73027896822 -0.58879371406 -0.68056304782 -0.60848705802 -0.63496584826 -0.70935290008 -0.71740732577 -0.7594463534 -0.777176784
"156" 26 "WALKING_UPSTAIRS" 0.286698133090909 -0.0203674221183636 -0.1104408438 -0.388055712514545 -0.377321700272727 -0.240903099836364 0.900399900909091 -0.0911508876909091 -0.214963384 -0.974623805090909 -0.974531891272727 -0.945406835090909 0.0764709006545455 0.00641351067272727 -0.00932416446545454 -0.445725316363636 -0.48631449 -0.491527743874545 -0.0455640326472727 -0.0567369543581818 0.109621619361818 -0.663943226181818 -0.647561056109091 -0.478513233272727 -0.0945369389765455 -0.0393924644945455 -0.0413099991909091 -0.725957089272727 -0.733975122363636 -0.633937331454545 -0.289767495025273 -0.431867963345455 -0.289767495025273 -0.431867963345455 -0.432873170727273 -0.42611464318 -0.518925718727273 -0.644171314545455 -0.712327925454545 -0.742173746909091 -0.398233434049091 -0.3839197492 -0.307401049218182 -0.384949335697818 -0.413099664472727 -0.265397934932727 -0.479264332181818 -0.512198640909091 -0.466959278909091 -0.460161014181818 -0.493018779090909 -0.514739074472727 -0.632573260909091 -0.646511311072727 -0.503730468909091 -0.676415968545454 -0.651806971181818 -0.519830322909091 -0.396654861472727 -0.542690323254545 -0.407177473163636 -0.455359942 -0.674906254 -0.686443235781818 -0.738353193818182 -0.765952879272727
